node_id,x_coord,y_coord
745,-109.7858316,34.2605626
746,-109.7772128,34.2649053
747,-109.7836666,34.2649465
748,-109.7924523,34.2649867
749,-109.7941902,34.2994576
750,-109.7885606,34.3187316
751,-109.8429637,34.2769065
752,-109.8444587,34.2799494
753,-109.835234,34.2799698
754,-109.8381131,34.2824123
755,-109.8445167,34.2846437
756,-109.8419264,34.2850874
757,-109.8021762,34.33490412
758,-109.745142,34.23577645
759,-109.764499,34.3406578
760,-109.7704402,34.34933742
761,-109.7655648,34.28385863
762,-109.7705976,34.27684643
763,-109.7698425,34.35337843
764,-109.771032,34.28510577
765,-109.8286169,34.28824493
766,-109.8639271,34.30009985
767,-109.7428025,34.23302692
768,-109.8288394,34.29096155
769,-109.8236759,34.23469553
770,-109.8271277,34.29499744
