node_id,x_coord,y_coord
2749,-111.911633,33.4197679
2750,-111.91163,33.4201434
2751,-111.9100751,33.4216793
2752,-111.9106275,33.4216795
2753,-111.9100898,33.4215802
2754,-111.9104388,33.4216794
2755,-111.9104466,33.4212585
2756,-111.9106605,33.4212588
2757,-111.9097925,33.4216501
2758,-111.9094297,33.421378
2759,-111.9091788,33.4213857
2760,-111.9094392,33.4211815
2761,-111.9099949,33.421186
2762,-111.9099922,33.4209424
2763,-111.9098811,33.4211851
2764,-111.9095497,33.4208712
2765,-111.945772,33.4271033
2766,-111.9462703,33.427095
2767,-111.9457713,33.4276848
2768,-111.94459,33.4269662
2769,-111.9451162,33.4272351
2770,-111.9454989,33.4276893
2771,-111.944278,33.4269646
2772,-111.944836,33.4272378
2773,-111.9425024,33.4285109
2774,-111.9431747,33.4284768
2775,-111.9431607,33.429181
2776,-111.9430499,33.4284834
2777,-111.9427073,33.4285048
2778,-111.9427567,33.4282283
2779,-111.942954,33.4284884
2780,-111.9451628,33.4291392
2781,-111.9451095,33.4294457
2782,-111.9450555,33.4291399
2783,-111.9447374,33.4305631
2784,-111.9452165,33.4294497
2785,-111.9445366,33.4305672
2786,-111.9445329,33.4307844
2787,-111.9445362,33.4301978
2788,-111.9467635,33.4305707
2789,-111.9467516,33.4302354
2790,-111.9467829,33.4291351
2791,-111.9467852,33.4295146
2792,-111.9443026,33.4279205
2793,-111.9443125,33.4283045
2794,-111.9449868,33.4280893
2795,-111.9443068,33.4280856
2796,-111.9455502,33.4281316
2797,-111.9176548,33.4228884
2798,-111.9181761,33.4228889
2799,-111.919259,33.422888
2800,-111.9234869,33.4147174
2801,-111.9230209,33.4147167
2802,-111.9237731,33.4147156
2803,-111.9237711,33.4146152
2804,-111.9239684,33.4128892
2805,-111.924063,33.4145158
2806,-111.9251412,33.4147062
2807,-111.9251673,33.4128802
2808,-111.9253426,33.4128789
2809,-111.9253514,33.4141426
2810,-111.9253421,33.4130037
2811,-111.9260426,33.4141296
2812,-111.9262947,33.4141212
2813,-111.9238608,33.41289
2814,-111.9238573,33.4139705
2815,-111.9247194,33.4168015
2816,-111.9247305,33.4157608
2817,-111.9238278,33.4158147
2818,-111.9232733,33.4167758
2819,-111.9243362,33.4167953
2820,-111.9242821,33.4157646
2821,-111.9242942,33.4159127
2822,-111.925416,33.4168118
2823,-111.925551,33.4148387
2824,-111.9256117,33.4152234
2825,-111.9262895,33.4152234
2826,-111.9246079,33.4151408
2827,-111.9235864,33.414822
2828,-111.9235857,33.4154847
2829,-111.9228415,33.4148206
2830,-111.9228452,33.4153555
2831,-111.922668,33.4167634
2832,-111.9226647,33.4166133
2833,-111.9226012,33.4169953
2834,-111.9220931,33.4173785
2835,-111.9218791,33.4184524
2836,-111.9215721,33.4174952
2837,-111.9205749,33.4174822
2838,-111.9216812,33.4167418
2839,-111.9217253,33.4173399
2840,-111.9205773,33.4173248
2841,-111.9199436,33.4167013
2842,-111.9199398,33.4172694
2843,-111.9198052,33.416699
2844,-111.919203,33.417846
2845,-111.9191975,33.416689
2846,-111.9218432,33.4183464
2847,-111.9205576,33.4185739
2848,-111.9194821,33.4184078
2849,-111.9205672,33.4179666
2850,-111.9195343,33.418407
2851,-111.9205622,33.4192056
2852,-111.9200675,33.4197066
2853,-111.9189449,33.4195817
2854,-111.9211439,33.4199033
2855,-111.9211549,33.4195547
2856,-111.9202301,33.419729
2857,-111.9235813,33.4087884
2858,-111.9246146,33.4088001
2859,-111.9246028,33.4094268
2860,-111.923536,33.4094268
2861,-111.9224958,33.4087783
2862,-111.9262938,33.4122998
2863,-111.9253825,33.412211
2864,-111.9242329,33.4119115
2865,-111.9255326,33.4111718
2866,-111.9246112,33.4112227
2867,-111.9252783,33.4113283
2868,-111.9248098,33.4112223
2869,-111.9298135,33.4114517
2870,-111.9265584,33.4112525
2871,-111.9285601,33.4146783
2872,-111.9283494,33.4114846
2873,-111.9283494,33.4126305
2874,-111.9391142,33.4307083
2875,-111.9337642,33.4249627
2876,-111.9104611,33.4211838
2877,-111.9094473,33.4208697
2878,-111.9088887,33.4215387
2879,-111.908485,33.4215383
2880,-111.9084942,33.4219883
2881,-111.908485,33.4217196
2882,-111.9169444,33.4217127
2883,-111.9163793,33.4217207
2884,-111.916392,33.4216448
2885,-111.916238,33.4212809
2886,-111.9159112,33.4212768
2887,-111.9164309,33.421281
2888,-111.9164331,33.4211073
2889,-111.9168121,33.4202353
2890,-111.9164499,33.4204214
2891,-111.9159757,33.4205082
2892,-111.9165916,33.4207575
2893,-111.9171372,33.4206933
2894,-111.9169806,33.4203106
2895,-111.9177074,33.4203063
2896,-111.9169424,33.4220155
2897,-111.9163602,33.4220133
2898,-111.9162629,33.422013
2899,-111.917704,33.421496
2900,-111.9174101,33.4214976
2901,-111.9177096,33.4206954
2902,-111.9174101,33.4207233
2903,-111.9164599,33.4209452
2904,-111.9159749,33.4209389
2905,-111.91673,33.4195958
2906,-111.9167215,33.4194156
2907,-111.916717,33.4193031
2908,-111.91545,33.4193819
2909,-111.9154586,33.4194893
2910,-111.9154658,33.4195739
2911,-111.9153502,33.4196167
2912,-111.9147677,33.4196246
2913,-111.9147667,33.4199057
2914,-111.9153576,33.4199048
2915,-111.9153448,33.419389
2916,-111.9147769,33.4194379
2917,-111.924569,33.4220289
2918,-111.9238397,33.4220263
2919,-111.9238158,33.421674
2920,-111.9236674,33.4216784
2921,-111.9236646,33.4208455
2922,-111.92322,33.420806
2923,-111.9183614,33.4150226
2924,-111.9179254,33.4153443
2925,-111.9181591,33.4153453
2926,-111.9181584,33.4150235
2927,-111.9183604,33.4148625
2928,-111.9177018,33.415344
2929,-111.917929,33.4159823
2930,-111.9188175,33.4159921
2931,-111.9188127,33.4163381
2932,-111.9179227,33.4163303
2933,-111.9188151,33.4161649
2934,-111.9179259,33.4161537
2935,-111.918349,33.4158172
2936,-111.9183521,33.4165036
2937,-111.9177226,33.4163311
2938,-111.9204208,33.415611
2939,-111.9202557,33.4155558
2940,-111.9203794,33.4154545
2941,-111.9198771,33.4150475
2942,-111.9201111,33.4151582
2943,-111.919587,33.4153468
2944,-111.9205282,33.4151211
2945,-111.9203905,33.4152338
2946,-111.919624,33.4150475
2947,-111.9196193,33.414883
2948,-111.9235861,33.4150713
2949,-111.9232058,33.4150693
2950,-111.9232043,33.4148218
2951,-111.9231828,33.4156478
2952,-111.923728,33.4156478
2953,-111.92308,33.4166353
2954,-111.9230789,33.4167704
2955,-111.9198046,33.4168291
2956,-111.9191983,33.4168369
2957,-111.9199427,33.4167973
2958,-111.9183554,33.4167929
2959,-111.9178856,33.4170923
2960,-111.9183574,33.4166779
2961,-111.9177348,33.4170915
2962,-111.9181934,33.4183416
2963,-111.9181838,33.4172283
2964,-111.9181954,33.4184067
2965,-111.9177371,33.4172259
2966,-111.9175576,33.4165432
2967,-111.9175183,33.4158253
2968,-111.9177267,33.4165416
2969,-111.9177125,33.4158253
2970,-111.9227586,33.4158213
2971,-111.923272,33.4166355
2972,-111.9232662,33.4161892
2973,-111.9235636,33.416188
2974,-111.9243384,33.4166716
2975,-111.9255463,33.4150875
2976,-111.9259618,33.4152218
2977,-111.9260498,33.4152214
2978,-111.92555,33.4149668
2979,-111.9260971,33.415315
2980,-111.9256248,33.415318
2981,-111.9262909,33.4153155
2982,-111.9260401,33.4155786
2983,-111.9259981,33.415967
2984,-111.9257047,33.4155805
2985,-111.9260458,33.4159755
2986,-111.9262974,33.4159902
2987,-111.946536,33.422353
2988,-111.9466721,33.4218982
2989,-111.9452167,33.4231754
2990,-111.9452438,33.4226628
2991,-111.9454203,33.422665
2992,-111.9448691,33.4216569
2993,-111.9448736,33.4218505
2994,-111.9451064,33.4216567
2995,-111.9452427,33.4216592
2996,-111.9452473,33.4218968
2997,-111.9455916,33.4214722
2998,-111.9457706,33.42147
2999,-111.9430383,33.4219283
3000,-111.9423906,33.4213209
3001,-111.9430366,33.4216997
3002,-111.9423945,33.4217049
3003,-111.9423871,33.4210355
3004,-111.9433966,33.421787
3005,-111.9430373,33.421792
3006,-111.942685,33.4243977
3007,-111.9430383,33.4245154
3008,-111.9427263,33.4245203
3009,-111.9430408,33.4244005
3010,-111.9425451,33.4254846
3011,-111.9159113,33.4146823
3012,-111.9159118,33.4145753
3013,-111.9151426,33.4146832
3014,-111.9151401,33.4145674
3015,-111.9159135,33.4141596
3016,-111.9151426,33.4141577
3017,-111.9215519,33.4147093
3018,-111.9215181,33.4141097
3019,-111.9210845,33.4128799
3020,-111.9215207,33.4144771
3021,-111.9256813,33.4160687
3022,-111.9256489,33.416095
3023,-111.925583,33.4162289
3024,-111.9255946,33.4164286
3025,-111.9255942,33.4162605
3026,-111.9257802,33.4168223
3027,-111.9260081,33.4168288
3028,-111.9260483,33.416717
3029,-111.9254175,33.4167501
3030,-111.9254179,33.4166276
3031,-111.9263017,33.4165401
3032,-111.9261086,33.4165399
3033,-111.9260865,33.4177881
3034,-111.9247927,33.416868
3035,-111.9249,33.4169533
3036,-111.9253289,33.4169521
3037,-111.9243782,33.4180541
3038,-111.9245692,33.4176004
3039,-111.924134,33.4174805
3040,-111.9245051,33.416798
3041,-111.9238436,33.4177982
3042,-111.9239125,33.4176155
3043,-111.9238381,33.4175489
3044,-111.9231048,33.4169064
3045,-111.9240093,33.4174677
3046,-111.9239725,33.4175112
3047,-111.9238707,33.417521
3048,-111.9237097,33.4174145
3049,-111.9239316,33.4180199
3050,-111.9242455,33.4175112
3051,-111.9239973,33.4179797
3052,-111.913814,33.4212761
3053,-111.913644,33.421244
3054,-111.913504,33.421188
3055,-111.9134864,33.4212454
3056,-111.9143957,33.4220059
3057,-111.9146495,33.421692
3058,-111.9108326,33.4219898
3059,-111.9260478,33.409357
3060,-111.9262777,33.4093601
3061,-111.9225027,33.4094275
3062,-111.9225065,33.4100414
3063,-111.9233313,33.4101524
3064,-111.9225032,33.4101593
3065,-111.9231988,33.4093756
3066,-111.9232204,33.4087915
3067,-111.9232044,33.4092246
3068,-111.9225006,33.4092323
3069,-111.9262799,33.4098462
3070,-111.9260276,33.4098443
3071,-111.9260252,33.4099943
3072,-111.9255627,33.4098503
3073,-111.9255641,33.4095042
3074,-111.9258529,33.4098465
3075,-111.9257981,33.4098472
3076,-111.9257941,33.4101273
3077,-111.9255669,33.4101291
3078,-111.9253586,33.4101308
3079,-111.9246084,33.4095274
3080,-111.9246146,33.4101366
3081,-111.9257614,33.4098477
3082,-111.9257562,33.4095465
3083,-111.946681,33.4223495
3084,-111.9335998,33.4281907
3085,-111.9326024,33.428154
3086,-111.932655,33.4274652
3087,-111.9244667,33.4118656
3088,-111.9235675,33.4112193
3089,-111.923672,33.4119
3090,-111.925169,33.4143185
3091,-111.9304962,33.4114681
3092,-111.9292891,33.4114594
3093,-111.9091151,33.4135018
3094,-111.9099053,33.4134865
3095,-111.9099049,33.4133066
3096,-111.9091153,33.4133066
3097,-111.9093475,33.4134884
3098,-111.9093484,33.4133066
3099,-111.9083981,33.4148384
3100,-111.9084029,33.4151546
3101,-111.9101734,33.4136956
3102,-111.910179,33.4130939
3103,-111.9083996,33.4149328
3104,-111.9091151,33.415541
3105,-111.9089041,33.4155454
3106,-111.908632,33.4155488
3107,-111.9199608,33.4146664
3108,-111.9178309,33.4131464
3109,-111.9178298,33.4128768
3110,-111.9283702,33.4279888
3111,-111.929156,33.426715
3112,-111.9291594,33.4273273
3113,-111.9293814,33.4273263
3114,-111.929292,33.4273267
3115,-111.9293948,33.4279784
3116,-111.9291622,33.4279809
3117,-111.9300765,33.4182938
3118,-111.930077,33.4183431
3119,-111.9289349,33.4219201
3120,-111.9339907,33.4220705
3121,-111.929368,33.4267139
3122,-111.9307529,33.4213066
3123,-111.9332217,33.4218228
3124,-111.9288562,33.4185348
3125,-111.9348546,33.4220008
3126,-111.928554,33.4128786
3127,-111.9282489,33.4245417
3128,-111.9183498,33.4159869
3129,-111.9183505,33.416159
3130,-111.9183513,33.4163341
3131,-111.9312006,33.4292506
3132,-111.9389724,33.4308244
3133,-111.9390602,33.4310418
3134,-111.93919,33.4295544
3135,-111.9262927,33.4154363
3136,-111.9190885,33.4184071
3137,-111.9190724,33.4174336
3138,-111.9191918,33.4184073
3139,-111.9240156,33.4223529
3140,-111.9237976,33.4226089
3141,-111.9228968,33.4224269
3142,-111.9231877,33.4224269
3143,-111.9231839,33.4227061
3144,-111.9236774,33.4227103
3145,-111.92319,33.4223037
3146,-111.9174599,33.4206914
3147,-111.917553,33.4203072
3148,-111.941512,33.4273775
3149,-111.9415105,33.4270506
3150,-111.9443716,33.4295279
3151,-111.9443716,33.4293624
3152,-111.9442568,33.4295279
3153,-111.9442632,33.4293622
3154,-111.9443731,33.4299049
3155,-111.9445208,33.4300704
3156,-111.9442601,33.4299032
3157,-111.9446684,33.4307709
3158,-111.9452441,33.4307647
3159,-111.9451318,33.4305537
3160,-111.9450364,33.4307669
3161,-111.944915,33.4183123
3162,-111.9443458,33.4187505
3163,-111.9442451,33.4187505
3164,-111.9442454,33.4190374
3165,-111.9449279,33.4188237
3166,-111.9451212,33.4182434
3167,-111.9451169,33.4184983
3168,-111.9091161,33.4158327
3169,-111.9091146,33.4164484
3170,-111.9442404,33.4162081
3171,-111.9437371,33.4162943
3172,-111.9442407,33.4165478
3173,-111.9437607,33.4165884
3174,-111.9393949,33.4219819
3175,-111.9394081,33.4231893
3176,-111.9394069,33.4230793
3177,-111.9393949,33.4220727
3178,-111.9238415,33.4221395
3179,-111.9117367,33.4148702
3180,-111.9116119,33.4148712
3181,-111.9114074,33.4148729
3182,-111.9112903,33.4148723
3183,-111.9262393,33.4213576
3184,-111.926034,33.4213604
3185,-111.926034,33.4214946
3186,-111.9261191,33.4216218
3187,-111.925776,33.4216691
3188,-111.925776,33.4218667
3189,-111.9257789,33.4220309
3190,-111.9260283,33.4216585
3191,-111.925776,33.421746
3192,-111.9421721,33.4136157
3193,-111.9422036,33.4133986
3194,-111.942353,33.4132391
3195,-111.9423288,33.412861
3196,-111.9408564,33.4116811
3197,-111.9401977,33.4115551
3198,-111.9401672,33.4130736
3199,-111.9398829,33.4130694
3200,-111.9402183,33.4130743
3201,-111.9412969,33.4136201
3202,-111.9412965,33.4133997
3203,-111.9412941,33.412718
3204,-111.9407197,33.4130672
3205,-111.9414642,33.4118708
3206,-111.9409991,33.4118956
3207,-111.9417083,33.4120563
3208,-111.941295,33.4132435
3209,-111.941806,33.4132414
3210,-111.94146,33.4132428
3211,-111.9415248,33.4128425
3212,-111.94022,33.4132479
3213,-111.9402045,33.4112992
3214,-111.9262402,33.4216218
3215,-111.9177134,33.4194298
3216,-111.9306912,33.4148842
3218,-111.9303119,33.4157222
3219,-111.9302697,33.4156847
3220,-111.9176121,33.4169322
3221,-111.944437,33.4280863
3222,-111.9444372,33.4279205
3223,-111.9444383,33.4283051
3224,-111.9441012,33.427672
3225,-111.9440975,33.4268702
3226,-111.9438791,33.4268715
3227,-111.9442763,33.4268689
3228,-111.9440952,33.4263673
3229,-111.9438791,33.4263674
3230,-111.9442962,33.4276724
3231,-111.9440882,33.428349
3232,-111.9438708,33.4279909
3233,-111.9438604,33.428349
3234,-111.9440849,33.4281122
3235,-111.9438673,33.4293268
3236,-111.9438891,33.4295138
3237,-111.9443136,33.4283475
3238,-111.943372,33.4270949
3239,-111.9429996,33.4276847
3240,-111.9431874,33.4270337
3241,-111.9438744,33.4242353
3242,-111.9236434,33.4141438
3243,-111.9236472,33.4145292
3244,-111.923486,33.4146127
3245,-111.9234855,33.4145541
3246,-111.9230179,33.4145529
3247,-111.9386591,33.4301382
3248,-111.9380898,33.4314962
3249,-111.9407231,33.4213245
3250,-111.9306773,33.4130816
3251,-111.930677,33.413009
3252,-111.9381331,33.4212166
3253,-111.937506,33.4208266
3254,-111.9275988,33.4196914
3255,-111.9280171,33.4198023
3256,-111.9278342,33.4198024
3257,-111.9279014,33.4194876
3258,-111.9303882,33.423295
3259,-111.9466761,33.422102
3260,-111.9437442,33.4218499
3261,-111.9435704,33.4218532
3262,-111.9433979,33.4218641
3263,-111.9382402,33.4230836
3264,-111.9259966,33.421747
3265,-111.9258286,33.4217463
3266,-111.9259962,33.4216669
3267,-111.9258282,33.4216686
3268,-111.9196514,33.4089258
3269,-111.919633,33.4299964
3270,-111.919635,33.4295616
3271,-111.9179144,33.4294474
3272,-111.9180887,33.4301945
3273,-111.9166557,33.4305645
3274,-111.9172022,33.4308627
3275,-111.9253642,33.4147041
3276,-111.9262961,33.4137476
3277,-111.9260599,33.413747
3278,-111.9255864,33.4141438
3279,-111.9253615,33.4145474
3280,-111.9090665,33.4249067
3281,-111.9090754,33.4239993
3282,-111.9450095,33.4294461
3283,-111.9449304,33.4305591
3284,-111.9453641,33.4305477
3285,-111.9451009,33.4254702
3286,-111.9451086,33.425954
3287,-111.9446931,33.425471
3288,-111.9451038,33.4257641
3289,-111.9151405,33.4140604
3290,-111.91592,33.4140608
3291,-111.9406291,33.420916
3292,-111.9400612,33.4209214
3293,-111.9404563,33.4209176
3294,-111.940451,33.4206896
3295,-111.9400726,33.4212626
3296,-111.9405663,33.4212609
3297,-111.9389138,33.4219837
3298,-111.9393945,33.4223619
3299,-111.9389149,33.4220993
3300,-111.9388994,33.4223047
3301,-111.9405641,33.4210951
3302,-111.9402342,33.4212617
3303,-111.9406311,33.4210951
3304,-111.940574,33.4219291
3305,-111.9403244,33.4204887
3306,-111.9404501,33.4206125
3307,-111.9404473,33.4204877
3308,-111.9402126,33.4209187
3309,-111.9300339,33.4212054
3310,-111.9289516,33.4212032
3311,-111.9297381,33.4208928
3312,-111.9365101,33.4312064
3313,-111.9307178,33.4289677
3314,-111.9306812,33.4290446
3315,-111.9300228,33.4291802
3316,-111.9273728,33.413689
3317,-111.9262963,33.4137059
3318,-111.9269614,33.4146908
3319,-111.927371,33.4141223
3320,-111.9269603,33.4142796
3321,-111.9273704,33.4142781
3322,-111.9273716,33.4139774
3323,-111.927083,33.4140042
3324,-111.9262957,33.4138447
3325,-111.9262972,33.4134638
3326,-111.9267797,33.4132711
3327,-111.9262979,33.4132664
3328,-111.9265506,33.4132689
3329,-111.9338144,33.4146435
3330,-111.9329455,33.4141777
3331,-111.9329616,33.4146434
3332,-111.9338037,33.4143169
3333,-111.9329543,33.4143221
3334,-111.9338083,33.414481
3335,-111.9329537,33.4144792
3336,-111.9349469,33.4141674
3337,-111.9372288,33.4140277
3338,-111.9372334,33.4145237
3339,-111.940488,33.4190608
3340,-111.9404829,33.4188128
3341,-111.9406174,33.4186996
3342,-111.9403467,33.418697
3343,-111.9406101,33.4183486
3344,-111.9400217,33.4183487
3345,-111.9400275,33.4179958
3346,-111.9402093,33.4179923
3347,-111.9405076,33.4178107
3348,-111.9405079,33.4176276
3349,-111.9400234,33.4185957
3350,-111.9406153,33.4185964
3351,-111.9406121,33.4185029
3352,-111.940421,33.4185021
3353,-111.940461,33.4190613
3354,-111.9404664,33.419412
3355,-111.9373581,33.4243583
3356,-111.9370272,33.4237895
3357,-111.9370222,33.4232024
3358,-111.9370232,33.4233203
3359,-111.9375411,33.4243581
3360,-111.9378362,33.4237833
3361,-111.9380235,33.423784
3362,-111.9388511,33.4264276
3363,-111.9388454,33.4261512
3364,-111.9391455,33.4263105
3365,-111.9388488,33.4263139
3366,-111.9385414,33.4263903
3367,-111.9388465,33.4262065
3368,-111.9389864,33.4263123
3369,-111.93871,33.426315
3370,-111.9382697,33.4256121
3371,-111.9382749,33.4254956
3372,-111.9205699,33.417795
3373,-111.9198771,33.4177867
3374,-111.9116173,33.4140555
3375,-111.9116264,33.4146923
3376,-111.9116242,33.4145334
3377,-111.9111208,33.4147013
3378,-111.9107655,33.4143941
3379,-111.9110601,33.4143926
3380,-111.9107646,33.4142244
3381,-111.9110505,33.4142214
3382,-111.9105708,33.4147001
3383,-111.9104449,33.4133193
3384,-111.910382,33.414697
3385,-111.9104503,33.4127103
3386,-111.9090814,33.4233839
3387,-111.9087635,33.4233839
3388,-111.9090859,33.4229147
3389,-111.9090767,33.423861
3390,-111.9087693,33.4239972
3391,-111.9087612,33.4249136
3392,-111.9090608,33.4254954
3393,-111.9088303,33.4251713
3394,-111.909059,33.425676
3395,-111.9316145,33.423358
3396,-111.931479,33.4234892
3397,-111.930922,33.4230183
3398,-111.921034,33.4148027
3399,-111.9400587,33.4218307
3400,-111.9356994,33.4256778
3401,-111.9357015,33.4259179
3402,-111.9359766,33.4258187
3403,-111.9363494,33.4258095
3404,-111.9359814,33.425948
3405,-111.9362433,33.4256817
3406,-111.9362443,33.4258194
3407,-111.9358069,33.4256561
3408,-111.9358066,33.4256871
3409,-111.9366646,33.4256109
3410,-111.9365534,33.4256182
3411,-111.9361413,33.4256053
3412,-111.9359801,33.4256061
3413,-111.9358057,33.425605
3414,-111.9350326,33.4255938
3415,-111.9353561,33.4256086
3416,-111.9354698,33.4256137
3417,-111.9359804,33.4256534
3418,-111.9359801,33.4256845
3419,-111.9361427,33.425683
3420,-111.936142,33.4256517
3421,-111.936319,33.4255035
3422,-111.9377644,33.4242905
3423,-111.9141487,33.4141875
3424,-111.9126931,33.4143321
3425,-111.9124687,33.4143321
3426,-111.9133312,33.4145094
3427,-111.913334,33.4146782
3428,-111.9142626,33.4141892
3429,-111.9143807,33.4141866
3430,-111.9145813,33.4141807
3431,-111.9145813,33.4145249
3432,-111.9145783,33.4146828
3433,-111.9149764,33.4145595
3434,-111.9149784,33.4146834
3435,-111.9192849,33.4218018
3436,-111.9214309,33.4213994
3437,-111.9090558,33.425924
3438,-111.9407083,33.4243409
3439,-111.9407118,33.4247572
3440,-111.9411242,33.4249094
3441,-111.9407117,33.4249092
3442,-111.9091056,33.4131825
3443,-111.9085866,33.413435
3444,-111.9085818,33.4133022
3445,-111.9467043,33.4226449
3446,-111.94671,33.4228303
3447,-111.9456759,33.4218982
3448,-111.9452071,33.4223877
3449,-111.9452194,33.4218967
3450,-111.9456646,33.4223099
3451,-111.9452092,33.4223055
3452,-111.9442865,33.4223889
3453,-111.9450285,33.4223882
3454,-111.9448202,33.4223887
3455,-111.944958,33.422132
3456,-111.9449822,33.4261438
3457,-111.9442795,33.4261428
3458,-111.9186064,33.4112616
3459,-111.9105686,33.4199561
3460,-111.9109589,33.4199561
3461,-111.9424497,33.4169032
3462,-111.943353,33.416904
3463,-111.9424524,33.4177004
3464,-111.9433587,33.4178443
3465,-111.9306656,33.4140941
3466,-111.9204333,33.4133486
3467,-111.9196615,33.4133503
3468,-111.9129085,33.423242
3469,-111.9129025,33.4225701
3470,-111.9147905,33.4225754
3471,-111.9141733,33.4225713
3472,-111.9141838,33.4234326
3473,-111.9133848,33.4232584
3474,-111.9134203,33.4225525
3475,-111.9126421,33.4234023
3476,-111.9117851,33.4225967
3477,-111.9121326,33.4226018
3478,-111.9409804,33.4147446
3479,-111.9409788,33.4139679
3480,-111.9404614,33.4136244
3481,-111.9409797,33.4144104
3482,-111.9404455,33.4147712
3483,-111.9399706,33.4151936
3484,-111.9404548,33.4148975
3485,-111.9401482,33.4148966
3486,-111.9288758,33.4193999
3487,-111.9287443,33.4194026
3488,-111.9283339,33.4194043
3489,-111.9281444,33.4194062
3490,-111.9082465,33.4292407
3491,-111.90825,33.4285884
3492,-111.9083909,33.4273978
3493,-111.9083882,33.4285264
3494,-111.9090902,33.4224399
3495,-111.9083621,33.4222174
3496,-111.9083572,33.4219897
3497,-111.9087899,33.4224139
3498,-111.9085606,33.4222169
3499,-111.9090873,33.4227729
3500,-111.9455227,33.4254749
3501,-111.9455168,33.4257423
3502,-111.9250546,33.4101331
3503,-111.9250589,33.4103218
3504,-111.9088918,33.4124111
3505,-111.9088626,33.4119461
3506,-111.9220704,33.4293707
3507,-111.9085627,33.4190057
3508,-111.9225214,33.4107933
3509,-111.9225068,33.4103265
3510,-111.9243087,33.4103304
3511,-111.9234019,33.4103276
3512,-111.9234032,33.4101518
3513,-111.9243204,33.4101392
3514,-111.9237971,33.4119026
3515,-111.923805,33.4123128
3516,-111.9237996,33.4120322
3517,-111.9343116,33.4096364
3518,-111.9346823,33.4089672
3519,-111.9298286,33.4146655
3520,-111.9399154,33.422416
3521,-111.939396,33.4224166
3522,-111.9398456,33.4224183
3523,-111.9429224,33.4237607
3524,-111.9424895,33.4235456
3525,-111.9422752,33.4236286
3526,-111.9358561,33.4243639
3527,-111.9358491,33.4244613
3528,-111.9358491,33.4245601
3529,-111.9231271,33.4203242
3530,-111.9232379,33.4198073
3531,-111.9442462,33.4217045
3532,-111.943744,33.4217077
3533,-111.909107,33.4127865
3534,-111.9095746,33.4127975
3535,-111.909108,33.4127086
3536,-111.9096007,33.4127236
3537,-111.909107,33.4129882
3538,-111.908543,33.4128037
3539,-111.9088867,33.4129878
3540,-111.9088902,33.4128159
3541,-111.9353948,33.4243414
3542,-111.935387,33.4244898
3543,-111.9353869,33.4246539
3544,-111.9381521,33.4225867
3545,-111.9382429,33.4225857
3546,-111.9393987,33.4225828
3547,-111.9399917,33.4284947
3548,-111.9399022,33.4284956
3549,-111.9397825,33.4284947
3550,-111.9366697,33.4248479
3551,-111.9371894,33.424849
3552,-111.926725,33.414564
3553,-111.9262941,33.4142863
3554,-111.9263986,33.4213363
3555,-111.9264755,33.4213334
3556,-111.9352397,33.4161664
3557,-111.93524,33.4161082
3558,-111.9288716,33.4192147
3559,-111.9289559,33.4192143
3560,-111.9290633,33.4192138
3561,-111.9271601,33.4166905
3562,-111.9272249,33.4167894
3563,-111.9272839,33.4169639
3564,-111.9274073,33.4169628
3565,-111.9272923,33.4166614
3566,-111.9273478,33.4167499
3567,-111.934151,33.4161148
3568,-111.9381172,33.4196844
3569,-111.937647,33.4196821
3570,-111.927153,33.4166104
3571,-111.9271532,33.4161257
3572,-111.927543,33.4219009
3573,-111.9273686,33.4217154
3574,-111.9424525,33.4159781
3575,-111.9431467,33.4159811
3576,-111.9424522,33.4157881
3577,-111.9429709,33.4157941
3578,-111.9424528,33.4184029
3579,-111.9432703,33.4184097
3580,-111.9288784,33.4195156
3581,-111.928965,33.4195147
3582,-111.9290656,33.4195148
3583,-111.9270777,33.4218956
3584,-111.9271277,33.4215614
3585,-111.9313241,33.4129304
3586,-111.9313281,33.4126023
3587,-111.9312034,33.4129248
3588,-111.9316896,33.4120333
3589,-111.9412469,33.4264549
3590,-111.9412513,33.426127
3591,-111.9108377,33.4216907
3592,-111.9109734,33.4213002
3593,-111.9107673,33.4213102
3594,-111.9109724,33.4216939
3595,-111.9091111,33.4088792
3596,-111.9089151,33.4088813
3597,-111.9088925,33.408897
3598,-111.9087953,33.4088763
3599,-111.9087443,33.4088732
3600,-111.9082979,33.408878
3601,-111.9088924,33.4088606
3602,-111.9087964,33.4098854
3603,-111.9090541,33.4261083
3604,-111.908393,33.4261154
3605,-111.9090518,33.4263546
3606,-111.9090483,33.4267355
3607,-111.9085239,33.4267303
3608,-111.9090458,33.427007
3609,-111.9083792,33.4270036
3610,-111.9458738,33.4231015
3611,-111.9277475,33.4136687
3612,-111.9215295,33.4128887
3613,-111.9209524,33.4124279
3614,-111.9126222,33.4268904
3615,-111.9117652,33.4259979
3616,-111.9090737,33.4241687
3617,-111.9431675,33.4147252
3618,-111.9432702,33.4151145
3619,-111.935694,33.4129292
3620,-111.9356828,33.4119665
3621,-111.9193053,33.4209657
3622,-111.921426,33.4213406
3623,-111.9281881,33.4219246
3624,-111.9282477,33.4219245
3625,-111.9398947,33.419057
3626,-111.939915,33.4204911
3627,-111.9399806,33.4190558
3628,-111.9399908,33.4204925
3629,-111.9349581,33.4147255
3630,-111.9366107,33.4147098
3631,-111.9381757,33.4149863
3632,-111.9394609,33.4159725
3633,-111.9395149,33.4160499
3634,-111.9398778,33.4176221
3635,-111.9398726,33.4174547
